id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
275640,ANDERSON,JOSEPH,J,,,31/12/1916,,Private,"Australian Infantry, A.I.F.",,44th Bn.,France,'323',"CITE BONJEAN MILITARY CEMETERY, ARMENTIERES",III. C. 40.,"Son of Mrs. Kristina Wilhelmina Anderson, of (Nordfors) Bondegatan 23, Stockholm, Sweden."
275641,ANDERSON,PETER OLAF,P O,27,,08/01/1917,,Corporal,"Australian Infantry, A.I.F.",,37th Bn.,France,'1116',"CITE BONJEAN MILITARY CEMETERY, ARMENTIERES",IV. C. 37.,"Son of Eric Ludwig Anderson and Jane Anderson, of 52, De Carle St., Brunswick, Victoria, Australia. Born at South Melbourne."
275642,ANDERSON,,T,,,28/08/1916,,Private,Black Watch (Royal Highlanders),,1st/7th Bn.,France,'2376',"CITE BONJEAN MILITARY CEMETERY, ARMENTIERES",I. F. 17.,
275643,ANDERSON,,W,,,26/01/1916,,Private,King's Own Yorkshire Light Infantry,,9th Bn.,France,'13805',"CITE BONJEAN MILITARY CEMETERY, ARMENTIERES",IX. E. 55.,
2756443,ANDERSON,ERL CLIFTON,E C,21,,24/02/1920,,Gunner,Canadian Field Artillery,,72nd Bty.,Canada,'343080',OTTAWA (BEECHWOOD) CEMETERY,Family Plot. Sec. 29.,"Son of Mary Anderson, of 23, Renfrew Avenue, Ottawa, Ont., and the late Robert Anderson."
2756780,ANDERSON,ALEX F.,A F,34,,31/08/1918,,Sapper,Canadian Engineers,,,Canada,'2504467',BROCKVILLE (OAKLAND) CEMETERY,Veterans Lot 65. Sec. 14. 438.,"Son of Adolph and Gusty Anderson, of 301, Ulysses St. N.E., Minneapolis, Minn, U.S.A."
2756960,ANDERSON,WILLIAM K.,W K,25,M C,07/01/1918,,Lieutenant,Royal Flying Corps,,,Canada,,LINDSAY RIVERSIDE CEMETERY,,"Son of John William and Mary Ann Anderson, of Lindsay, Ont."
2761651,ANDERSON,ALBERT,A E,19,,08/05/1942,,Gunner,Royal Canadian Artillery,,,United Kingdom,'H/59768',BROOKWOOD MILITARY CEMETERY,36. J. 6.,"Son of Thomas and Edith Anderson, of Woodlands, Manitoba, Canada."
2761652,ANDERSON,CHESTER EDWARD,C E,20,,18/12/1944,,Sergeant,Royal Canadian Air Force,,,United Kingdom,'R/220081',BROOKWOOD MILITARY CEMETERY,56. B. 4.,
2761653,ANDERSON,DUNCAN ALEXANDER,D A,37,,15/11/1943,,Lance Corporal,Royal Canadian Army Service Corps,,,United Kingdom,'B/81806',BROOKWOOD MILITARY CEMETERY,47. F. 4.,"Son of William Oliver and Annie Anderson; husband of Lula May Anderson, of Ottawa, Ontario, Canada."
2761654,ANDERSON,,F,24,,05/03/1942,,Lance Corporal,Canadian Forestry Corps,,2 coy.,United Kingdom,'D/110254',BROOKWOOD MILITARY CEMETERY,36. G. 7.,"Husband of Charlotte Anderson, of Edinburgh."
2761655,ANDERSON,HOWARD FRANCIS,H F,20,,26/08/1944,,Pilot Officer,Royal Canadian Air Force,,419 Sqdn.,United Kingdom,'J/92358',BROOKWOOD MILITARY CEMETERY,43. G. 2.,"Son of Walter W. J. Anderson and Laura May Anderson, of Vancouver, British Columbia, Canada."
2761656,ANDERSON,JACK,J T,25,,31/07/1942,,Captain,"Essex Scottish Regiment, R.C.I.C.",,,United Kingdom,,BROOKWOOD MILITARY CEMETERY,32. J. 5.,"Son of John and Edith Anderson, of Chatham, Ontario, Canada."
2761657,ANDERSON,JOHN,J,31,,11/03/1944,,Flight Sergeant,Royal New Zealand Air Force,,488 Sqdn.,United Kingdom,'415234',BROOKWOOD MILITARY CEMETERY,2. K. 7.,"Son of James Fortune Anderson and Elsie Margaret Anderson, of Christchurch, Canterbury, New Zealand; husband of Dorothy Anderson, of Christchurch."
2761658,ANDERSON,JOSEPH MICHAEL,J M,,,23/01/1940,,Rifleman,Royal Ulster Rifles,,2nd Bn. The London Irish Rifles,United Kingdom,'7014505',BROOKWOOD MILITARY CEMETERY,14. D. 12.,
2761659,ANDERSON,JOHN CHARLES,J C,19,,14/07/1944,,Sergeant,Royal Canadian Air Force,,,United Kingdom,'R/215186',BROOKWOOD MILITARY CEMETERY,52. E. 8.,"Son of John Sofus Anderson and Florence Anderson, of Victoria, British Columbia, Canada."
2761660,ANDERSON,JOHN LESLIE,J L,28,,21/09/1944,,Flight Sergeant,Royal Air Force Volunteer Reserve,,48 Sqdn.,United Kingdom,'657259',BROOKWOOD MILITARY CEMETERY,21. D. 8.,"Son of John and Daisy Anderson, of Harringay, Middlesex; husband of Rita Alma Anderson, of Harringay."
2761661,ANDERSON,LORNE SMITH,L S,38,,14/10/1942,,Private,Seaforth Highlanders of Canada,,,United Kingdom,'K/52866',BROOKWOOD MILITARY CEMETERY,33. D. 3.,"Son of William and Christina Anderson, of Vancouver, British Columbia, Canada."
2761662,ANDERSON,NEVILLE JOSEPH,N J,22,,15/11/1944,,Sergeant,Royal Canadian Air Force,,,United Kingdom,'R/193213',BROOKWOOD MILITARY CEMETERY,51. D. 3.,"Son of Andrew and Emma Anderson, of Hamilton, Ontario, Canada."
2761663,ANDERSON,PAUL ROGER,P R,25,,08/03/1941,,Pilot Officer,Royal Air Force Volunteer Reserve,,71 (Eagle) Sqdn.,United Kingdom,'85219',BROOKWOOD MILITARY CEMETERY,20. A. 18.,"Son of Jesse Thomas Anderson and Nona Ellen Anderson; husband of Elsie Verda Anderson, of Sacramento, California, U.S.A."
2761664,ANDERSON,PETER MCLELLAN,P M B,42,,20/12/1944,,Gunner,Royal Canadian Artillery,,,United Kingdom,'42650',BROOKWOOD MILITARY CEMETERY,56. A. 7.,"Son of Daniel and Janet Anderson of Toronto, Ontario, Canada."
2761665,ANDERSON,ROY,R W,23,,27/01/1943,,Gunner,Royal Canadian Artillery,,11 Field Regt.,United Kingdom,'B/12028',BROOKWOOD MILITARY CEMETERY,39. E. 7.,Son of Carl and Mary Anderson.
2761666,ANDERSON,WILLIAM BRODIE,W B,30,D F C,08/06/1944,,Squadron Leader,Royal Canadian Air Force,,429 Sqdn.,United Kingdom,'J/8924',BROOKWOOD MILITARY CEMETERY,49. G. 9.,"Son of Dr. Robert Brodie Anderson. M.D., and Margaret Ness Anderson, of West Kildonan, Manitoba, Canada."
2761667,ANDERSON,WILLIAM GUDMUNDUR,W G,,,05/07/1943,,Gunner,Royal Canadian Artillery,,,United Kingdom,'L/55484',BROOKWOOD MILITARY CEMETERY,40. I. 8.,"Son of Hannes and Margaret Anderson, of Wynyard, Saskatchewan, Canada."
2761668,ANDERSON,WILLIAM,W R,29,,06/03/1943,,Gunner,Royal Canadian Artillery,,2 H.A.A. Regt.,United Kingdom,'C/1672',BROOKWOOD MILITARY CEMETERY,39. I. 7.,"Son of J. A. Anderson and Hannah Anderson; husband of Ada M. Anderson, of L'Amable, Ontario, Canada."
2761669,ANDERSON,WILLIAM WALLACE EUGENE,W W E,21,,08/11/1944,,Pilot Officer,Royal Canadian Air Force,,,United Kingdom,'J/92722',BROOKWOOD MILITARY CEMETERY,55. J. 9.,"Son of Earle and Margaret Anderson, of Point Anne, Ontario, Canada."
2764885,ANDERSON,JOHN CALDER,J C,38,,03/03/1920,,Private,Canadian Infantry,,195th Bn.,Canada,'907433',REGINA CEMETERY,P. 13. B. B. G. 13.,"Son of Robert and Helen Anderson, of Ballyvolan, Ashford, Co. Wicklow, Ireland."
2765061,ANDERSON,KNUT,K,31,,30/10/1918,,Private,Canadian Infantry,,1st Depot Bn. (Alberta).,Canada,'3214766',CALGARY UNION CEMETERY,L. 93. B. 14. S. S.,"Husband of S. Anderson, of Darlingville, Alberta."
2766499,ANDERSON,JOHN,J,24,,23/10/1944,,Private,Queen's Own Cameron Highlanders,,5th Bn.,Netherlands,'3325672',ST. OEDENRODE ROMAN CATHOLIC CHURCHYARD,Grave 3.,
2766708,ANDERSON,GORDON DEANS,G D,19,,27/06/1943,,Midshipman (A),Royal Navy,,H.M.S. Heron,United Kingdom,,EDINBURGH (WARRISTON) CREMATORIUM,Panel 1.,"Son of William and Isabella Deans Anderson, of Edinburgh."
2766709,ANDERSON,THOMAS LENAHAN,T H,,,06/07/1942,,Private,Royal Army Ordnance Corps,,,United Kingdom,'3054638',EDINBURGH (WARRISTON) CREMATORIUM,Panel 1.,
2770363,ANDERSON,ALBERT CHARLES,A C,,,17/06/1940,,Private,Bedfordshire and Hertfordshire Regiment,,2nd Bn.,France,'5945648',DUNKIRK MEMORIAL,Column 48.,"Son of Albert George and Florence Frances Anderson; husband of Violet Grace Anderson, of Dagenham, Essex."
2770364,ANDERSON,ALEXANDER,A,20,,25/05/1940,26/05/1940,Gunner,Royal Artillery,,76 Field Regt.,France,'900593',DUNKIRK MEMORIAL,Column 10.,"Son of Alexander and Margaret Anderson, of Leven, Fife."
2770365,ANDERSON,BENJAMIN,B,27,,01/06/1940,,Lance Serjeant,Royal Armoured Corps,,5th Royal Inniskilling Dragoon Guards,France,'7882243',DUNKIRK MEMORIAL,Column 2.,
2770366,ANDERSON,DOUGLAS GERHARD,D G,22,,19/05/1940,,Private,Gloucestershire Regiment,,2nd Bn.,France,'5672593',DUNKIRK MEMORIAL,Column 56.,
2770367,ANDERSON,FORREST PHILLIPS CURRIE,F P C,20,,28/05/1940,02/06/1940,Gunner,Royal Artillery,,77 Field Regt.,France,'907708',DUNKIRK MEMORIAL,Column 10.,"Son of John Henderson Anderson and Christina Cameron Anderson, of Greenock, Renfrewshire."
2770368,ANDERSON,HENRY,H,23,,29/05/1940,,Driver,Royal Army Service Corps,,2 G.H.Q. Coy.,France,'T/91371',DUNKIRK MEMORIAL,Column 134.,"Son of James and Mary Anderson, of Possilpark, Glasgow."
2770369,ANDERSON,JAMES BUCHANAN MCDONALD,J B M,25,,13/06/1940,,Private,Royal Scots,,1st Bn.,France,'3054456',DUNKIRK MEMORIAL,Column 35.,"Son of David Wood Anderson and Elizabeth Craig McDonald Anderson; husband of Anne Anderson, of Torwood, Stirlingshire."
2770370,ANDERSON,JOHN,J,30,,28/05/1940,02/06/1940,Lance Bombardier,Royal Artillery,,77 Field Regt.,France,'852281',DUNKIRK MEMORIAL,Column 9.,
2770371,ANDERSON,PETER ANKKETON,P A,21,,23/05/1940,,Gunner,Royal Artillery,,"210 Bty., 73 A.A. Regt.",France,'1494603',DUNKIRK MEMORIAL,Column 10.,"Son of James and Annie Ankketon Anderson; stepson of Kathleen Anderson, of Clydebank, Dunbartonshire."
2770372,ANDERSON,STANLEY GEORGE,S G,26,,26/05/1940,,Corporal,Royal Welch Fusiliers,,1st Bn.,France,'4189788',DUNKIRK MEMORIAL,Column 52.,"Son of George Anderson, and of Gladys May Anderson, of Gamdiffaith, Monmouthshire."
2773754,ANDERSON,BRUCE WALLER BIRCHALL,B W B,28,,28/10/1945,,Private,Australian Infantry,,A.I.F. 2/6 Bn.,Australia,'VX92390',"SPRINGVALE WAR CEMETERY, MELBOURNE",2.S.C.9.,"Son of William James Waller Anderson and Amelia Clarice Anderson, of Melbourne; husband of Doris Marion Anderson, of South Yarra."
2773755,ANDERSON,MARION MILLAR,M M,21,,27/04/1944,,Private,Australian Women's Army Service,,A.C.M.F.,Australia,'VF345869',"SPRINGVALE WAR CEMETERY, MELBOURNE",1.P.B.4.,"Daughter of George Philip and Fanny Maud Anderson, of Woodend."
2774889,ANDERSON,JOSEPH,J,27,,31/05/1940,04/06/1940,Sapper,Royal Engineers,,246 Field Coy.,Belgium,'3310035',COXYDE MILITARY CEMETERY,VI. D. 4.,"Son of John and Ann Anderson; husband of Alice Myfanwy Anderson, of Blackwood, Monmouthshire."
2775089,ANDERSON,PETER,P,20,,27/05/1940,28/05/1940,Private,Black Watch (Royal Highlanders),,6th Bn.,Belgium,'2757536',DOZINGHEM MILITARY CEMETERY,XVII. B. 17.,"Son of James and Jean Anderson, of Burntisland, Fife."
2775570,ANDERSON,JOHN W.,J W,,,10/05/1940,31/05/1940,Rifleman,Cameronians (Scottish Rifles),,2nd Bn.,Belgium,'2073243',OOSTTAVERNE WOOD CEMETERY,V. J. 19.,(Served as FOSTER).
2776972,ANDERSON,FRANK DONALD,F D,26,,30/05/1940,,Driver,Royal Engineers,,100 Army Field Coy.,France,'1870452',WINNEZEELE CHURCHYARD,Row B. Grave 26.,"Son of Archibald Victor and Beatrice Alice Anderson, of Hornsey, Middlesex."
2777213,ANDERSON,SYDNEY ANDREW,S A,23,,18/11/1943,,Warrant Officer Class II,Royal Canadian Air Force,,115 (R.A.F.) Sqdn,Belgium,'R/70849',HEVERLEE WAR CEMETERY,5. B. 8.,"Son of James Anderson, and of Sarah Anderson, of Radville, Saskatchewan, Canada.,."
2777214,ANDERSON,THOMAS JAMIESON,T J,18,,11/01/1945,,Private,Seaforth Highlanders,,5th Bn.,Belgium,'14725406',HEVERLEE WAR CEMETERY,12. F. 4.,
2780590,ANDERSON,ALBERT ERNEST,A E,50,,24/12/1943,,Chief Steward,Merchant Navy,,M.V. Dumana (Glasgow),United Kingdom,,TOWER HILL MEMORIAL,Panel 36.,"Husband of Cissy Anderson, of Tilford, Surrey."
2780591,ANDERSON,ALBERT RAYMOND,A R,27,,12/02/1944,,Chief Steward,Merchant Navy,,S.S. Khedive Ismail (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 60.,"Son of Albert Ernest and Cissy Anderson, of Tilford, Surrey."
2780592,ANDERSON,ALEXANDER,A,46,,02/10/1940,,Third Engineer Officer,Merchant Navy,,S.S. Latymer (Gibraltar),United Kingdom,,TOWER HILL MEMORIAL,Panel 64.,"Husband of Isabella Anderson, of Cullen, Banffshire."
2780593,ANDERSON,ALEXANDER,A,33,,16/03/1941,,Fireman and Trimmer,Merchant Navy,,S.S. Rio Dorado (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 87.,
2780594,ANDERSON,ALEXANDER CHAPMAN,A C,59,,22/11/1940,,Second Engineer Officer,Merchant Navy,,S.S. Oakcrest (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 75.,"Husband of R. H. Anderson, of Liverpool."
2780595,ANDERSON,ALFRED,A,33,,07/02/1943,,Fireman,Merchant Navy,,S.S. Harmala (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 55.,
2780596,ANDERSON,ANDREW,A,33,,14/01/1942,,Fireman and Trimmer,Merchant Navy,,S.S. Coimbra (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 31.,Son of John and Elizabeth Anderson.
2780597,ANDERSON,ANDREW DALRYMPLE,A D,44,,16/03/1942,,Boatswain,Merchant Navy,,S.S. Stangarth (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 101.,"Husband of L. Anderson, of Castletown, Co. Durham."
2780598,ANDERSON,ANDREW W.,A W,27,,04/09/1940,,Able Seaman,Merchant Navy,,S.S. Joseph Swan (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 59.,"Son of Andrew William and Catherine Anderson, of Voe, Zetland."
2780599,ANDERSON,ANGUS,A,41,,23/04/1942,,Cook,Merchant Navy,,S.S. Empire Dryden (Sunderland),United Kingdom,,TOWER HILL MEMORIAL,Panel 40.,Son of Mr. and Mrs. William Anderson.
2780600,ANDERSON,ARCHIBALD,A,59,,23/08/1940,,Boatswain,Merchant Navy,,S.S. Severn Leigh (Bristol),United Kingdom,,TOWER HILL MEMORIAL,Panel 95.,"Husband of Gertrude Anderson, of Hull."
2780601,ANDERSON,ARTHUR JAMES,A J,36,,07/11/1942,,Chief Officer,Merchant Navy,,S.S. Roxby (West Hartlepool),United Kingdom,,TOWER HILL MEMORIAL,Panel 89.,"Husband of Annie Anderson, of Sunderland, Co. Durham."
2780602,ANDERSON,AUGUST EMIL,A E,64,,06/10/1940,,Carpenter,Merchant Navy,,S.S. British General (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 19.,
2780603,ANDERSON,CARL,C,60,,02/12/1941,,Carpenter,Merchant Navy,,S.S. Grelhead (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 53.,
2780604,ANDERSON,CHARLES,C,40,,28/01/1941,,Able Seaman,Merchant Navy,,S.S. Homeside (Newcastle-on-Tyne),United Kingdom,,TOWER HILL MEMORIAL,Panel 57.,
2780605,ANDERSON,CHARLES,C,40,,26/11/1943,,Able Seaman,Merchant Navy,,S.S. Morar (Newcastle-on-Tyne),United Kingdom,,TOWER HILL MEMORIAL,Panel 71.,
2780606,ANDERSON,CHARLES BERNARD,C B,58,,16/09/1939,,Chief Engineer Officer,Merchant Navy,,S.S. Aviemore (Liverpool),United Kingdom,,TOWER HILL MEMORIAL,Panel 12.,"Son of Karl and Elizabeth Anderson; husband of Sophia Anderson, of Harrogate, Yorkshire."
2780607,ANDERSON,CHARLES ERNEST,C E,30,,08/03/1941,,Able Seaman,Merchant Navy,,S.S. Togston (Newcastle-on-Tyne),United Kingdom,,TOWER HILL MEMORIAL,Panel 108.,"Son of Charles and Rachael Anderson; husband of Alice Ann Anderson, of Amble, Northumberland."
2780608,ANDERSON,DAVID,D,,,20/05/1941,,Ordinary Seaman,Merchant Navy,,M.V. Harpagus (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 55.,
2780609,ANDERSON,DAVID,D,18,,13/06/1941,,Cabin Boy,Merchant Navy,,S.S. St. Lindsay (Newport),United Kingdom,,TOWER HILL MEMORIAL,Panel 90.,
2780610,ANDERSON,DAVID,D,53,,14/02/1942,,Master,Merchant Navy,,S.S. Biela (Liverpool),United Kingdom,,TOWER HILL MEMORIAL,Panel 17.,"Son of Alexander Murry Anderson and Sarah Nicholson Anderson; husband of Ann Anderson, of Johnshaven, Kincardineshire."
2780611,ANDERSON,DAVID ALEXANDER,D A,28,,25/12/1940,,Third Radio Officer,Merchant Navy,,S.S. Jumna (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 59.,"Son of Lt. David Anderson, M.B., Ch.B., R.A.M.C., and Margaret Anderson; husband of Elizabeth Anderson, of Clarkston, Lanarkshire."
2780612,ANDERSON,DONALD TREWEEKE,D T,19,,06/12/1941,,Fourth Engineer Officer,Merchant Navy,,S.S. Scottish Trader (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 94.,"Son of Mrs. M. E. Anderson, of Hull."
2780613,ANDERSON,EDWARD,E,19,,02/12/1941,,Sailor,Merchant Navy,,S.S. Grelhead (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 53.,"Son of Edward and Mary Alice Anderson, of Beechwood, Yorkshire."
2780614,ANDERSON,EMIL,E,,,02/03/1940,,Boatswain,Merchant Navy,,S.S. Albano (Hull),United Kingdom,,TOWER HILL MEMORIAL,Panel 4.,
2780615,ANDERSON,ERNEST,E,57,,06/12/1941,,Chief Engineer Officer,Merchant Navy,,S.S. Scottish Trader (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 94.,"Husband of Muriel Anderson, of Hull."
2780616,ANDERSON,ERNEST,E,18,,12/04/1942,,Mess Room Boy,Merchant Navy,,M.V. Christian Knudsen (Norway),United Kingdom,,TOWER HILL MEMORIAL,Panel 28.,"Son of Joseph Anderson, and of Ann Anderson, of Gateshead, Co. Durham."
2780617,ANDERSON,FRANCIS RONALD,F R,24,,18/10/1940,,Third Engineer Officer,Merchant Navy,,S.S. Fiscus (Cardiff),United Kingdom,,TOWER HILL MEMORIAL,Panel 49.,
2780618,ANDERSON,FRANK,F,49,,27/12/1940,,Fireman and Trimmer,Merchant Navy,,S.S. Ardanbhan (Glasgow),United Kingdom,,TOWER HILL MEMORIAL,Panel 9.,"Son of Frank and Emily Anderson, of Hull; husband of Frances Anderson, of Hull."
2780619,ANDERSON,FREDERICK WILLIAM,F W,50,,26/01/1942,,Fireman and Trimmer,Merchant Navy,,S.S. Traveller (Liverpool),United Kingdom,,TOWER HILL MEMORIAL,Panel 109.,"Husband of Maude E. Anderson, of St. Michael, Barbados."
2780620,ANDERSON,GEORGE,G,50,,27/02/1940,,Second Hand,Fishing Fleet,,Fishing Vessel Ben Attow (Dundee).,United Kingdom,,TOWER HILL MEMORIAL,Panel 123.,"Son of John and Margaret Anderson; husband of Barbara M. Anderson, of Broughty Ferry, Angus."
2780621,ANDERSON,GEORGE,G,40,,29/03/1941,,Deck Hand,Fishing Fleet,,Fishing Vessel Horace E. Nutten (Aberdeen).,United Kingdom,,TOWER HILL MEMORIAL,Panel 126.,"Husband of Georgeina Anderson, of Aberdeen."
2780622,ANDERSON,GEORGE,G,63,,02/11/1942,,Cook,Merchant Navy,,S.S. Maritima (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 68.,
2780623,ANDERSON,GEORGE,G,,,07/05/1945,,Chief Engineer Officer,Merchant Navy,,S.S. Avondale Park (Montreal),United Kingdom,,TOWER HILL MEMORIAL,Panel 13.,
2780624,ANDERSON,GEORGE EDWARD,G E,43,,29/09/1940,,Master,Merchant Navy,,S.S. Bassa (Liverpool),United Kingdom,,TOWER HILL MEMORIAL,Panel 14.,"Son of Captain John Anderson, M.N., and Jane Temperance Anderson; husband of Irene Margaret Anderson, of Wavertree, Liverpool."
2780625,ANDERSON,GEORGE EDWARD,G E,19,,07/07/1942,,Assistant Steward,Merchant Navy,,S.S. Hartlebury (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 55.,"Son of Edward George and Margaret Anderson, of North Shields, Northumberland."
2780626,ANDERSON,GEORGE FREDERICK,G F,60,,17/12/1940,,Chief Engineer Officer,Merchant Navy,,S.S. Belvedere (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 16.,"Son of George Fredrick and Catherine Jane Anderson; husband of Margery Ann Anderson, of Sunderland, Co. Durham."
2780627,ANDERSON,GEORGE LESLIE,G L,24,,12/03/1943,,First Radio Officer,Merchant Navy,,S.S. Baron Kinnaird (Ardrossan),United Kingdom,,TOWER HILL MEMORIAL,Panel 14.,Son of William and Ann Watt Anderson.
2780628,ANDERSON,GEORGE THEODORE,G T,23,B E M,14/11/1940,,Able Seaman,Merchant Navy,,S.S. St. Catherine (Aberdeen).,United Kingdom,,TOWER HILL MEMORIAL,Panel 90.,Son of George Theodore and Janet Clouston Anderson.
2780629,ANDERSON,GORDON TODD,G T,18,,11/09/1941,,Third Radio Officer,Merchant Navy,,S.S. Empire Crossbill (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 39.,"Son of George and Prudence Bennett Anderson, of Cockerton, Darlington, Co. Durham."
2780630,ANDERSON,HENRY HEDLEY,H H,25,,03/09/1942,,Able Seaman,Merchant Navy,,S.S. Penrose (Falmouth),United Kingdom,,TOWER HILL MEMORIAL,Panel 80.,"Son of Henry and Eleanor Anderson, of Town Hill, Swansea."
2780631,ANDERSON,HENRY MCEWAN,H M,,,20/06/1945,,Carpenter,Merchant Navy,,S.S. Fort Ellice (Southampton),United Kingdom,,TOWER HILL MEMORIAL,Panel 50.,
2780632,ANDERSON,JAMES,J,65,,25/08/1940,,Greaser,Merchant Navy,,S.S. Fircrest (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 49.,
2780633,ANDERSON,JAMES,J,29,,22/01/1941,,Second Officer,Merchant Navy,,S.S. Englishman (Hull),United Kingdom,,TOWER HILL MEMORIAL,Panel 48.,"Son of James and Louisa Anderson; husband of Lily Anderson, of Hull."
2780634,ANDERSON,JAMES,J,20,,12/08/1942,,Greaser,Merchant Navy,,S.S. Clan Ferguson (Glasgow),United Kingdom,,TOWER HILL MEMORIAL,Panel 30.,
2780635,ANDERSON,JAMES AITCHISON,J A,33,,28/09/1942,,Greaser,Merchant Navy,,S.S. Lifland (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 64.,"Husband of Elizabeth G. Anderson, of Musselburgh, Midlothian."
2780636,ANDERSON,JAMES GERALD,J G,24,,12/02/1941,,Fireman and Trimmer,Merchant Navy,,S.S. Warlaby (West Hartlepool),United Kingdom,,TOWER HILL MEMORIAL,Panel 116.,
2780637,ANDERSON,JAMES HENRY,J H,44,,24/05/1942,,Chief Engineer Officer,Merchant Navy,,S.S. Zurichmoor (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 121.,"Son of James Robert and Ellen Anderson; husband of Alice Archbold Anderson, of Sunderland, Co. Durham."
2780638,ANDERSON,JAMES SMITH,J S,23,,18/03/1944,19/03/1944,Third Officer,Merchant Navy,,M.V. Behar (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 15.,
2780639,ANDERSON,JAMES WILLIAM,J W,23,,07/09/1940,,Sailor,Merchant Navy,,S.S. Jose de Larrinaga (Liverpool),United Kingdom,,TOWER HILL MEMORIAL,Panel 59.,"Son of Daniel J. and Thomasina J. Anderson, of Cullivoe, Zetland."
2780640,ANDERSON,JOHAN GUSTAF,J G,58,,24/06/1940,,Donkeyman,Merchant Navy,,S.S. Albuera (Leith),United Kingdom,,TOWER HILL MEMORIAL,Panel 4.,
2780641,ANDERSON,JOHN,J,,,31/12/1939,,Boatswain,Merchant Navy,,S.S. Box Hill (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 18.,"Son of Neil Anderson, and of Catherine Anderson, of Partick, Glasgow."
2780642,ANDERSON,JOHN,J,48,,05/12/1940,,Chief Officer,Merchant Navy,,M.V. Empire Statesman (Leith),United Kingdom,'',TOWER HILL MEMORIAL,Panel 45.,"Son of John and Mary Anderson; husband of Archina Anderson, of Glasgow."
2780643,ANDERSON,JOHN,J,53,,23/01/1941,,Donkeyman,Merchant Navy,,S.S. Lurigethan (Belfast),United Kingdom,,TOWER HILL MEMORIAL,Panel 66.,
2780644,ANDERSON,JOHN,J,24,,23/02/1941,,Fourth Engineer Officer,Merchant Navy,,S.S. Temple Moat (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 106.,
2780645,ANDERSON,JOHN,J,61,,03/09/1941,,Greaser,Merchant Navy,,M.V. Fort Richepanse (Belfast),United Kingdom,,TOWER HILL MEMORIAL,Panel 51.,"Husband of Susan Anderson, of Belfast, Northern Ireland."
2780646,ANDERSON,JOHN,J,36,O B E,04/08/1943,,Chief Engineer Officer,Merchant Navy,,S.S. Fort La Montee (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 50.,
2780647,ANDERSON,JOHN CHARLES,J C,20,,18/10/1940,,Carpenter,Merchant Navy,,S.S. Fiscus (Cardiff),United Kingdom,,TOWER HILL MEMORIAL,Panel 49.,"Son of Oscar and Nora Anderson, of Plaistow, Essex."
2780648,ANDERSON,JOHN E.,J E,23,,09/08/1941,,Fireman and Trimmer,Merchant Navy,,S.S. Glendalough (Belfast),United Kingdom,,TOWER HILL MEMORIAL,Panel 52.,
2780649,ANDERSON,JOHN FREDERICK,J F,29,,02/12/1943,,Third Officer,Merchant Navy,,S.S. Fort Athabaska (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 49.,
2780650,ANDERSON,JOHN HORNE,J H,17,,14/11/1942,,Assistant Steward,Merchant Navy,,M.V. Warwick Castle (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 117.,"Son of Charles and Marion Anderson, of Glasgow."
2780651,ANDERSON,JOHN ROBERT,J R,,,14/03/1943,,Troop Officer,Merchant Navy,,S.S. Burma (London),United Kingdom,,TOWER HILL MEMORIAL,Panel 47.,
2780652,ANDERSON,JOHN SMITH,J S,27,,23/11/1942,,Junior Engineer Officer,Merchant Navy,,S.S. Tilawa (Glasgow),United Kingdom,,TOWER HILL MEMORIAL,Panel 108.,Son of Sammuel and Mary Anderson.
2780653,ANDERSON,JOHN WILLIAM,J W,19,,30/10/1940,,Assistant Steward,Merchant Navy,,S.S. Rutland (Leith),United Kingdom,,TOWER HILL MEMORIAL,Panel 89.,"Son of John William and Mary Anderson, of Granton, Edinburgh."
